pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,itl,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"ZE2 9XA","ZE2  9XA","ZE2 9XA","198001","","0","446437","1153174","1","S00129123","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012406","S02002326","S34002506","S03000037","S99999999","S99999999","8","1B1",60.260155,-1.162688,"S99999999","S99999999","S23000009",4406,"S99999999","S99999999"
"ZE2 9XB","ZE2  9XB","ZE2 9XB","198001","","0","424222","1149682","1","S00128978","S99999999","S99999999","S12000027","S13002774","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012409","S02002326","S34002505","S03000037","S99999999","S99999999","8","1B1",60.230726,-1.564513,"S99999999","S99999999","S23000009",3814,"S99999999","S99999999"
"ZE2 9XF","ZE2  9XF","ZE2 9XF","198306","","0","440920","1164007","1","S00128999","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012411","S02002327","S34002509","S03000037","S99999999","S99999999","8","1B1",60.358003,-1.260175,"S99999999","S99999999","S23000009",3440,"S99999999","S99999999"
"ZE2 9XG","ZE2  9XG","ZE2 9XG","198001","","0","436402","1189333","1","S00128995","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012412","S02002327","S34002507","S03000037","S99999999","S99999999","8","1A1",60.585804,-1.337437,"S99999999","S99999999","S23000009",3857,"S99999999","S99999999"
"ZE2 9XH","ZE2  9XH","ZE2 9XH","198101","","0","442786","1144406","1","S00129113","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012402","S02002325","S34002508","S03000037","S99999999","S99999999","8","1A1",60.181837,-1.230501,"S99999999","S99999999","S23000009",4486,"S99999999","S99999999"
"ZE2 9XJ","ZE2  9XJ","ZE2 9XJ","198101","","0","441895","1145130","1","S00129114","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012402","S02002325","S34002508","S03000037","S99999999","S99999999","8","1A1",60.188429,-1.246412,"S99999999","S99999999","S23000009",4486,"S99999999","S99999999"
"ZE2 9XL","ZE2  9XL","ZE2 9XL","198306","","0","461684","1209313","1","S00129018","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B3",60.762069,-0.869813,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9XN","ZE2  9XN","ZE2 9XN","198407","","0","436956","1135966","1","S00128966","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012403","S02002325","S34002500","S03000037","S99999999","S99999999","8","8A2",60.106629,-1.337116,"S99999999","S99999999","S23000009",4509,"S99999999","S99999999"
"ZE2 9XP","ZE2  9XP","ZE2 9XP","198306","","0","428653","1177267","1","S00128993","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012412","S02002327","S34002517","S03000037","S99999999","S99999999","8","1C2",60.478102,-1.480599,"S99999999","S99999999","S23000009",3857,"S99999999","S99999999"
"ZE2 9XQ","ZE2  9XQ","ZE2 9XQ","198101","","0","440369","1164159","1","S00128999","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012411","S02002327","S34002509","S03000037","S99999999","S99999999","8","1B1",60.359423,-1.270130,"S99999999","S99999999","S23000009",3440,"S99999999","S99999999"
"ZE2 9XR","ZE2  9XR","ZE2 9XR","199207","199412","1","428670","1177290","8","S00128993","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012412","S02002327","S34002517","S03000037","S99999999","S99999999","8","1C2",60.478307,-1.480286,"S99999999","S99999999","S23000009",3857,"S99999999","S99999999"
"ZE2 9XS","ZE2  9XS","ZE2 9XS","198101","","0","436027","1167856","1","S00129077","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012410","S02002327","S34002523","S03000037","S99999999","S99999999","8","8A2",60.393034,-1.348174,"S99999999","S99999999","S23000009",5203,"S99999999","S99999999"
"ZE2 9XT","ZE2  9XT","ZE2 9XT","199606","","0","443252","1145819","1","S00129112","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012402","S02002325","S34002508","S03000037","S99999999","S99999999","8","1A1",60.194484,-1.221809,"S99999999","S99999999","S23000009",4486,"S99999999","S99999999"
"ZE2 9XU","ZE2  9XU","ZE2 9XU","200211","","0","436914","1136139","1","S00128966","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012403","S02002325","S34002500","S03000037","S99999999","S99999999","8","8A2",60.108186,-1.337840,"S99999999","S99999999","S23000009",4509,"S99999999","S99999999"
"ZE2 9XW","ZE2  9XW","ZE2 9XW","198611","","0","436956","1136073","1","S00128966","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012403","S02002325","S34002500","S03000037","S99999999","S99999999","8","8A2",60.107589,-1.337096,"S99999999","S99999999","S23000009",4509,"S99999999","S99999999"
"ZE2 9XX","ZE2  9XX","ZE2 9XX","199207","199412","1","439100","1125610","8","S00128960","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012388","S02002322","S34002519","S03000037","S99999999","S99999999","8","1A1",60.013451,-1.300527,"S99999999","S99999999","S23000009",4816,"S99999999","S99999999"
"ZE2 9YA","ZE2  9YA","ZE2 9YA","201907","202108","1","436956","1136073","5","S00128966","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012403","S02002325","S34002500","S03000037","S99999999","S99999999","8","8A2",60.107598,-1.337105,"S99999999","S99999999","S23000009",4509,"S99999999","S99999999"
"ZE2 9YB","ZE2  9YB","ZE2 9YB","199410","199612","1","437310","1114110","8","S00128947","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012387","S02002322","S34002519","S03000037","S99999999","S99999999","8","1A1",59.910365,-1.334701,"S99999999","S99999999","S23000009",4141,"S99999999","S99999999"
"ZE2 9YD","ZE2  9YD","ZE2 9YD","199410","199606","1","440780","1164140","8","S00128999","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012411","S02002327","S34002509","S03000037","S99999999","S99999999","8","1B1",60.359211,-1.262686,"S99999999","S99999999","S23000009",3440,"S99999999","S99999999"
"ZE2 9YE","ZE2  9YE","ZE2 9YE","199512","199606","1","443770","1138430","8","S00129100","S99999999","S99999999","S12000027","S13002778","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012391","S02002323","S34002501","S03000037","S99999999","S99999999","8","1A1",60.128080,-1.214045,"S99999999","S99999999","S23000009",4916,"S99999999","S99999999"
"ZE2 9YF","ZE2  9YF","ZE2 9YF","199712","199812","1","440265","1156373","6","S00128975","S99999999","S99999999","S12000027","S13002774","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012407","S02002326","S34002506","S03000037","S99999999","S99999999","8","1A1",60.289532,-1.273569,"S99999999","S99999999","S23000009",4965,"S99999999","S99999999"
"ZE2 9YG","ZE2  9YG","ZE2 9YG","199606","199706","1","447759","1141280","8","S00129053","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012396","S02002324","S34002502","S03000037","S99999999","S99999999","5","7A1",60.153222,-1.141595,"S99999999","S99999999","S23000009",4698,"S99999999","S99999999"
"ZE2 9YH","ZE2  9YH","ZE2 9YH","199712","199806","1","447759","1141280","8","S00129053","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012396","S02002324","S34002502","S03000037","S99999999","S99999999","5","7A1",60.153222,-1.141595,"S99999999","S99999999","S23000009",4698,"S99999999","S99999999"
"ZE2 9YJ","ZE2  9YJ","ZE2 9YJ","199812","200208","1","447759","1141280","1","S00129053","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012396","S02002324","S34002502","S03000037","S99999999","S99999999","5","7A1",60.153222,-1.141595,"S99999999","S99999999","S23000009",4698,"S99999999","S99999999"
"ZE2 9YL","ZE2  9YL","ZE2 9YL","200209","201902","1","417320","1159962","1","S00128980","S99999999","S99999999","S12000027","S13002774","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012409","S02002326","S34002505","S03000037","S99999999","S99999999","8","1A1",60.323375,-1.688241,"S99999999","S99999999","S23000009",3814,"S99999999","S99999999"
"ZE2 9YN","ZE2  9YN","ZE2 9YN","200801","201101","1","447759","1141280","1","S00129053","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012396","S02002324","S34002502","S03000037","S99999999","S99999999","5","7A1",60.153222,-1.141595,"S99999999","S99999999","S23000009",4698,"S99999999","S99999999"
"ZE2 9YP","ZE2  9YP","ZE2 9YP","200309","200406","1","436936","1136065","5","S00128966","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012403","S02002325","S34002500","S03000037","S99999999","S99999999","8","8A2",60.107519,-1.337458,"S99999999","S99999999","S23000009",4509,"S99999999","S99999999"
"ZE2 9YQ","ZE2  9YQ","ZE2 9YQ","200309","200601","1","447759","1141280","1","S00129053","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012396","S02002324","S34002502","S03000037","S99999999","S99999999","5","7A1",60.153222,-1.141595,"S99999999","S99999999","S23000009",4698,"S99999999","S99999999"
"ZE2 9YR","ZE2  9YR","ZE2 9YR","200405","200507","1","436936","1136065","5","S00128966","S99999999","S99999999","S12000027","S13002775","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012403","S02002325","S34002500","S03000037","S99999999","S99999999","8","8A2",60.107519,-1.337458,"S99999999","S99999999","S23000009",4509,"S99999999","S99999999"
"ZE2 9YZ","ZE2  9YZ","ZE2 9YZ","201302","201502","1","417320","1159962","1","S00128980","S99999999","S99999999","S12000027","S13002774","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012409","S02002326","S34002505","S03000037","S99999999","S99999999","8","1A1",60.323375,-1.688241,"S99999999","S99999999","S23000009",3814,"S99999999","S99999999"
"ZE2 9ZG","ZE2  9ZG","ZE2 9ZG","201110","201111","0","462222","1208843","5","S00129017","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B1",60.757767,-0.860092,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE3 9JJ","ZE3  9JJ","ZE3 9JJ","198001","","0","438851","1111529","1","S00129024","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012387","S02002322","S34002504","S03000037","S99999999","S99999999","8","1B3",59.887050,-1.307633,"S99999999","S99999999","S23000009",4141,"S99999999","S99999999"
"ZE3 9JL","ZE3  9JL","ZE3 9JL","198001","","0","438892","1111459","1","S00129024","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012387","S02002322","S34002504","S03000037","S99999999","S99999999","8","1B3",59.886418,-1.306914,"S99999999","S99999999","S23000009",4141,"S99999999","S99999999"
"ZE3 9JN","ZE3  9JN","ZE3 9JN","198001","","0","440383","1109391","1","S00129022","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012387","S02002322","S34002504","S03000037","S99999999","S99999999","8","1B1",59.867707,-1.280678,"S99999999","S99999999","S23000009",4141,"S99999999","S99999999"
"ZE3 9JP","ZE3  9JP","ZE3 9JP","198001","","0","439453","1110367","1","S00129022","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012387","S02002322","S34002504","S03000037","S99999999","S99999999","8","1B1",59.876566,-1.297102,"S99999999","S99999999","S23000009",4141,"S99999999","S99999999"
"ZE3 9JR","ZE3  9JR","ZE3 9JR","198001","","0","438625","1112054","1","S00129025","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012387","S02002322","S34002504","S03000037","S99999999","S99999999","8","1A1",59.891785,-1.311573,"S99999999","S99999999","S23000009",4141,"S99999999","S99999999"
"ZE3 9JS","ZE3  9JS","ZE3 9JS","198001","","0","439599","1111933","1","S00129023","S99999999","S99999999","S12000027","S13002776","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012387","S02002322","S34002519","S03000037","S99999999","S99999999","8","1A1",59.890606,-1.294193,"S99999999","S99999999","S23000009",4141,"S99999999","S99999999"
